Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRoleRatio,PromotionLag,CompPercentile,SatisfactionIndex,IncomeExpRatio
-0.210660704,0,Travel_Rarely,0.01614958,Research & Development,0.840004135,0.085049252,Medical,0,-1.679681792,-1.575686274,1,0.891073104,1.785510994,-0.961486392,Laboratory Technician,-0.660853181,Married,-0.866260864,0.304397134,-1.078504438,Y,0,-0.60391075,-0.426230015,0.266232577,0,0.241988312,-0.678773516,1.70749969,0.338096164,-0.327893318,-0.063295899,-0.679145684,-0.314873487,0.193038088,0.351252366,0.28957529,-0.408052679,1.276214885
-0.867671812,0,Travel_Rarely,-1.610141483,Research & Development,0.716609903,-0.89168825,Life Sciences,0,-1.678020164,1.169780525,0,-0.831154965,-1.026166736,-0.057787545,Laboratory Technician,0.246200205,Single,-0.490811087,-0.229236798,-1.078504438,Y,1,-0.877232426,-0.426230015,1.191437986,0,-0.932014389,-0.164511401,0.155707081,0.338096164,0.325227519,0.212801941,-0.679145684,1.086895218,0.654317142,1.004373203,0.818532819,0.73637872,2.983447248
-0.64866811,0,Travel_Rarely,-0.32844563,Research & Development,2.073946453,-1.868425752,Life Sciences,0,-1.676358536,-1.575686274,1,-1.716872258,0.379672129,-0.961486392,Research Scientist,0.246200205,Divorced,-0.763208718,0.12042905,-0.678049393,Y,0,0.489375953,-0.426230015,1.191437986,0,0.241988312,-0.807339044,-1.396085527,-1.077862129,-0.327893318,-0.61549158,0.562575902,-0.314873487,1.877109246,-0.890469221,0.518835616,-0.303977553,0.945338546
-0.320162556,0,Travel_Rarely,1.347427478,Research & Development,1.21018683,-0.89168825,Medical,0,-1.673035281,-0.660530674,1,1.333931751,0.379672129,-0.961486392,Laboratory Technician,1.15325359,Divorced,-0.816328381,-0.780719429,-1.078504438,Y,0,-1.150554102,-0.426230015,0.266232577,0,0.241988312,-1.064470102,-0.620189223,0.338096164,-0.817733947,-0.61549158,-0.368715287,-0.595227228,0.752679502,-0.449018659,0.405405405,0.274262914,0.766887092
-0.977173664,1,Travel_Rarely,-1.734096594,Research & Development,1.827157989,0.085049252,Life Sciences,0,-1.671373653,0.254624925,1,-0.781948449,-1.026166736,-0.961486392,Laboratory Technician,0.246200205,Single,-0.950827368,-0.19199345,0.923770788,Y,1,-0.330589074,-0.426230015,-0.658972832,0,-0.932014389,-0.678773516,0.931603386,0.338096164,-0.491173528,-0.61549158,-0.679145684,-0.314873487,1.253104137,0.187972156,0.067567568,0.044987115,1.400802102
-0.867671812,0,Travel_Rarely,1.454028874,Research & Development,1.456975294,1.061786754,Life Sciences,0,-1.669712025,-0.660530674,0,-0.732741933,1.785510994,0.845911301,Manufacturing Director,-1.567906567,Divorced,0.738802871,-0.578762105,-0.678049393,Y,0,-1.150554102,-0.426230015,0.266232577,0,0.241988312,-0.164511401,-1.396085527,0.338096164,0.488507728,1.317193301,1.804297489,1.086895218,2.696361233,-1.315789761,0.793103448,-0.406027125,-4.490891613
-0.539166258,0,Travel_Rarely,-1.161423979,Research & Development,-0.517332416,-0.89168825,Life Sciences,0,-1.668050398,-1.575686274,1,0.694247039,1.785510994,-0.961486392,Research Scientist,-0.660853181,Divorced,-0.68097948,0.10398576,-1.078504438,Y,1,-0.877232426,-0.426230015,1.191437986,0,1.415991013,-0.550207987,1.70749969,-1.077862129,-0.164613109,-0.61549158,-0.679145684,0.245833995,3.739019226,0.514532575,0.623287671,-0.5307409,1.237676471
-1.634184772,0,Non-Travel,0.794587681,Research & Development,0.840004135,-0.89168825,Medical,0,-1.66638877,1.169780525,1,1.481551299,1.785510994,-0.961486392,Laboratory Technician,1.15325359,Divorced,-0.758109231,-0.982255131,-0.678049393,Y,1,-0.60391075,-0.426230015,-0.658972832,0,1.415991013,-1.321601159,-0.620189223,-1.077862129,-0.981014156,-1.16768726,-0.679145684,-1.15593471,1.190285841,-0.301868472,0.50965251,0.146549789,0.573629363
1.76037262,0,Travel_Rarely,1.032581495,Sales,-0.887515111,1.061786754,Life Sciences,0,-1.664727142,-1.575686274,0,0.595834007,-1.026166736,1.749610148,Manager,1.15325359,Married,1.896174087,1.083274999,-0.277594348,Y,0,0.216054277,-0.426230015,0.266232577,0,-0.932014389,2.535364701,0.155707081,0.338096164,2.937710869,1.041095461,0.252145506,0.806541477,0.354390036,2.685565363,0.196078431,0.045474014,0.747890071
0.11784485,0,Travel_Rarely,-1.069697197,Research & Development,-0.887515111,0.085049252,Life Sciences,0,-1.663065515,1.169780525,1,-1.02798103,0.379672129,-0.961486392,Research Scientist,1.15325359,Single,-0.543718271,-1.406407674,0.923770788,Y,1,-1.150554102,-0.426230015,0.266232577,0,-0.932014389,-0.678773516,0.155707081,0.338096164,-0.654453737,-0.61549158,-0.368715287,-0.595227228,0.940466139,-0.28573845,0.773972603,0.731840714,0.801030474
-1.415181069,0,Non-Travel,-0.321008323,Research & Development,0.223032976,-0.89168825,Other,0,-1.659742259,-1.575686274,0,1.481551299,1.785510994,-0.057787545,Manufacturing Director,0.246200205,Divorced,-0.529482201,-0.854643961,-1.078504438,Y,0,0.762697628,-0.426230015,1.191437986,0,0.241988312,-0.807339044,1.70749969,-1.077862129,-0.491173528,-0.61549158,-0.368715287,-0.314873487,1.253104137,-0.12245824,0.006896552,-0.303977553,0.655836237
-0.101158853,1,Travel_Rarely,1.030102393,Sales,-0.023755488,1.061786754,Life Sciences,0,-1.658080632,0.254624925,1,0.792660072,-1.026166736,-0.961486392,Sales Representative,-1.567906567,Single,-0.657819307,-1.029757967,1.724680879,Y,0,2.129306007,2.346151056,-0.658972832,0,-0.932014389,-0.164511401,0.931603386,0.338096164,-0.327893318,-0.33939374,-0.679145684,-0.314873487,1.035073667,0.351252366,0.891566265,-0.408539577,3.998624429
-0.320162556,0,Travel_Rarely,-0.95070029,Research & Development,-0.270543952,1.061786754,Life Sciences,0,-1.656419004,-1.575686274,0,-0.6343289,0.379672129,0.845911301,Research Director,-0.660853181,Single,1.166734876,0.980961198,-1.078504438,Y,0,-1.150554102,-0.426230015,0.266232577,0,-0.932014389,0.221185185,0.931603386,0.338096164,0.815068147,0.488899781,-0.058284891,1.92795644,0.599826876,0.873353038,0.1125,-0.408052679,5.274923251
-1.743686623,0,Travel_Rarely,-1.020115152,Research & Development,0.716609903,-0.89168825,Life Sciences,0,-1.653095748,0.254624925,1,1.481551299,0.379672129,-0.961486392,Research Scientist,1.15325359,Single,-1.119960374,0.698192836,-0.678049393,Y,0,-0.330589074,-0.426230015,1.191437986,0,-0.932014389,-1.450166688,2.483395994,0.338096164,-1.144294365,-1.16768726,-0.679145684,-1.15593471,1.020443074,-0.465148681,0.01369863,0.734353166,0.772297684
-0.320162556,1,Travel_Rarely,-0.256551665,Research & Development,-0.393938184,-1.868425752,Medical,0,-1.651434121,-0.660530674,1,0.841866588,0.379672129,-0.961486392,Research Scientist,-1.567906567,Single,-0.752797264,0.391954137,-0.277594348,Y,0,-1.150554102,-0.426230015,0.266232577,0,-0.932014389,-0.421642458,-0.620189223,0.338096164,-0.491173528,-0.61549158,-0.368715287,-0.314873487,1.253104137,-0.12245824,0.547945205,-0.406027125,1.785392456
1.76037262,0,Travel_Rarely,1.188764935,Research & Development,-0.517332416,0.085049252,Other,0,-1.649772493,0.254624925,0,-0.388296319,0.379672129,2.653308994,Manager,0.246200205,Divorced,2.675333303,-0.50287,0.523315743,Y,0,-1.150554102,-0.426230015,1.191437986,0,0.241988312,1.892537058,0.155707081,-1.077862129,1.141628566,2.421584662,0.562575902,1.086895218,2.121166843,0.579052664,0.745098039,0.153600247,1.413622677
-0.539166258,1,Travel_Frequently,0.799545885,Research & Development,0.840004135,-1.868425752,Life Sciences,0,-1.648110865,-0.660530674,0,0.300594909,-2.432005601,-0.961486392,Research Scientist,-1.567906567,Single,-0.549030237,-1.353704823,-0.678049393,Y,1,1.855984331,2.346151056,-0.658972832,0,-0.932014389,-0.164511401,1.70749969,0.338096164,0.488507728,-0.61549158,1.183436696,0.806541477,-1.259942359,-0.694928967,0.760273973,-0.637328477,3.33733853
0.555852255,0,Travel_Rarely,-0.276384483,Sales,-0.14714972,1.061786754,Marketing,0,-1.64478761,0.254624925,1,-0.880361482,0.379672129,-0.057787545,Sales Executive,-0.660853181,Married,0.068432725,0.964096286,-1.078504438,Y,0,-1.150554102,-0.426230015,1.191437986,0,0.241988312,-0.164511401,-0.620189223,0.338096164,0.325227519,0.764997621,0.562575902,-0.595227228,2.352192161,-0.237348383,0.601226994,0.280826473,-0.415975576
0.774855958,0,Travel_Rarely,-0.80691236,Research & Development,-0.270543952,1.061786754,Medical,0,-1.643125982,-1.575686274,0,-1.175600579,-1.026166736,0.845911301,Healthcare Representative,1.15325359,Married,0.79574715,-1.717284224,0.122860698,Y,0,-0.330589074,-0.426230015,1.191437986,0,0.241988312,1.635406001,0.931603386,0.338096164,2.447870241,0.488899781,0.873006299,3.610078886,0.199724549,1.574863942,0.809160305,0.276775366,0.486574679
0.99385966,0,Travel_Rarely,-0.241677052,Sales,-0.887515111,1.061786754,Marketing,0,-1.639802727,-0.660530674,0,0.841866588,0.379672129,2.653308994,Manager,-1.567906567,Single,2.644098941,1.195848288,0.122860698,Y,0,-0.877232426,-0.426230015,1.191437986,0,-0.932014389,1.378274943,-0.620189223,-1.077862129,-0.817733947,-0.61549158,-0.058284891,-0.875580969,0.752679502,-0.759449056,0.705882353,-0.528715346,1.918411819
-0.429664407,0,Travel_Rarely,0.301246337,Research & Development,-0.887515111,0.085049252,Medical,0,-1.638141099,0.254624925,1,0.595834007,0.379672129,-0.961486392,Laboratory Technician,1.15325359,Single,-0.851387359,-1.074168903,0.523315743,Y,0,-1.150554102,-0.426230015,1.191437986,0,-0.932014389,-0.550207987,0.155707081,0.338096164,-0.981014156,-0.89158942,-0.679145684,-1.15593471,0.908844602,-0.301868472,0.32046332,0.734353166,1.547391857
0.774855958,0,Travel_Rarely,1.62756603,Research & Development,0.099638744,1.061786754,Other,0,-1.636479472,1.169780525,1,-1.224807095,0.379672129,-0.057787545,Healthcare Representative,1.15325359,Married,-0.00805959,0.675706286,-0.277594348,Y,1,-0.60391075,-0.426230015,1.191437986,0,-0.932014389,-0.29307693,1.70749969,1.754054456,-0.491173528,-0.61549158,-0.368715287,-0.314873487,1.253104137,-0.12245824,0.41221374,1.317131639,0.027499912
-0.758169961,0,Travel_Rarely,-1.679556345,Research & Development,-0.023755488,-0.89168825,Medical,0,-1.634817844,1.169780525,1,0.841866588,-1.026166736,-0.961486392,Laboratory Technician,0.246200205,Single,-0.913006168,0.253521316,-0.678049393,Y,0,-0.60391075,-0.426230015,-1.584178241,0,-0.932014389,-0.164511401,1.70749969,0.338096164,0.488507728,-1.16768726,-0.368715287,1.086895218,-2.390314813,0.857223016,0.135135135,0.042474663,5.549804829
0.227346701,1,Travel_Rarely,0.229352372,Sales,-0.517332416,0.085049252,Technical Degree,0,-1.633156216,1.169780525,1,-0.486709351,0.379672129,-0.057787545,Sales Representative,1.15325359,Married,-0.938503606,-1.542872923,0.122860698,Y,0,-0.330589074,-0.426230015,0.266232577,0,0.241988312,0.992578357,2.483395994,1.754054456,-0.981014156,-1.16768726,-0.679145684,-1.15593471,1.190285841,-0.301868472,0.180722892,1.085830287,-0.945520924
-1.415181069,1,Travel_Rarely,0.026065989,Research & Development,-1.010909343,0.085049252,Medical,0,-1.628171333,-0.660530674,1,-0.24067677,0.379672129,-0.961486392,Research Scientist,1.15325359,Married,-0.894520525,-1.587143317,-0.277594348,Y,1,0.216054277,-0.426230015,-1.584178241,0,0.241988312,-0.678773516,-0.620189223,-1.077862129,-0.817733947,-1.16768726,-0.058284891,-1.15593471,1.427954978,-0.759449056,0.181506849,-0.542329363,1.317848302
0.665354106,0,Travel_Rarely,1.166453015,Research & Development,-0.887515111,-0.89168825,Medical,0,-1.626509705,1.169780525,0,0.300594909,1.785510994,-0.961486392,Research Scientist,0.246200205,Divorced,-0.81972804,1.069501987,-0.678049393,Y,0,-0.877232426,-0.426230015,1.191437986,0,1.415991013,-0.678773516,0.155707081,-1.077862129,-0.327893318,-0.33939374,-0.368715287,-0.034519746,1.035073667,0.040821969,0.380136986,0.382389147,1.207660612
1.431867066,1,Travel_Rarely,0.164895714,Sales,-0.764120879,-0.89168825,Marketing,0,-1.624848078,-1.575686274,1,0.989486137,-1.026166736,-0.961486392,Sales Representative,0.246200205,Married,-0.811653851,-1.476115978,-0.678049393,Y,1,-0.330589074,-0.426230015,0.266232577,0,-0.932014389,-1.064470102,-0.620189223,0.338096164,-0.654453737,-0.61549158,-0.679145684,-0.595227228,0.940466139,0.024691947,0.590361446,-0.181289332,0.762495677
-0.210660704,0,Travel_Rarely,0.216956861,Sales,-0.887515111,0.085049252,Marketing,0,-1.621524822,1.169780525,0,1.530757816,0.379672129,-0.961486392,Sales Representative,1.15325359,Married,-0.953802069,-0.6501569,-0.678049393,Y,0,-0.60391075,-0.426230015,-1.584178241,0,-0.932014389,-1.19303563,0.155707081,0.338096164,-0.817733947,-0.61549158,-0.058284891,-0.595227228,0.752679502,-0.759449056,0.13253012,0.26923801,0.799474923
-0.101158853,0,Travel_Rarely,0.122750976,Research & Development,-0.517332416,1.061786754,Life Sciences,0,-1.618201567,-0.660530674,0,0.792660072,-1.026166736,-0.961486392,Research Scientist,-1.567906567,Married,-0.655269563,-0.174425833,2.525590969,Y,1,-0.330589074,-0.426230015,1.191437986,0,0.241988312,-0.678773516,0.155707081,1.754054456,-0.981014156,-0.89158942,-0.679145684,-1.15593471,0.908844602,-0.301868472,0.654109589,0.1792638,0.965372908
-0.429664407,0,Travel_Frequently,0.839211521,Sales,-1.010909343,0.085049252,Life Sciences,0,-1.616539939,0.254624925,0,-1.175600579,1.785510994,-0.057787545,Sales Executive,-1.567906567,Married,-0.239448842,-1.562829735,-0.277594348,Y,0,1.036019304,-0.426230015,-1.584178241,0,1.415991013,-0.164511401,0.155707081,0.338096164,-0.327893318,-0.33939374,-0.368715287,-0.314873487,1.035073667,0.040821969,0.334355828,-0.63984093,1.455515181
-0.210660704,0,Travel_Rarely,-0.839140689,Research & Development,-0.640726647,-0.89168825,Other,0,-1.614878311,0.254624925,1,0.448214458,0.379672129,-0.961486392,Laboratory Technician,1.15325359,Divorced,-0.967188224,-0.478275336,-0.678049393,Y,0,-0.877232426,-0.426230015,0.266232577,0,0.241988312,-1.321601159,0.155707081,0.338096164,-0.981014156,-1.16768726,-0.679145684,-1.15593471,1.190285841,-0.301868472,0.046332046,0.503051814,0.731830641
-1.086675515,0,Travel_Rarely,1.084642642,Research & Development,-0.887515111,1.061786754,Life Sciences,0,-1.613216684,1.169780525,0,-1.618459226,0.379672129,-0.961486392,Laboratory Technician,-1.567906567,Divorced,-0.88432155,0.759187602,-0.678049393,Y,0,-0.60391075,-0.426230015,1.191437986,0,0.241988312,-1.321601159,2.483395994,0.338096164,-0.981014156,-1.16768726,-0.679145684,-1.15593471,1.190285841,-0.301868472,0.22007722,0.282852027,0.669128915
-1.196177366,1,Travel_Rarely,1.374697603,Research & Development,1.950552221,0.085049252,Life Sciences,0,-1.611555056,-1.575686274,1,-0.880361482,-2.432005601,-0.961486392,Laboratory Technician,0.246200205,Single,-0.894520525,-0.527745745,-0.678049393,Y,0,-0.877232426,-0.426230015,0.266232577,0,-0.932014389,-1.321601159,-0.620189223,-1.077862129,-0.981014156,-1.16768726,-0.679145684,-0.875580969,1.190285841,-0.301868472,0.189189189,-0.535278905,0.676846051
-1.086675515,0,Travel_Frequently,0.474783493,Sales,-0.14714972,0.085049252,Life Sciences,0,-1.609893428,1.169780525,1,-1.421633161,0.379672129,0.845911301,Sales Executive,0.246200205,Single,0.472354642,-1.593467659,-0.678049393,Y,0,-0.057267399,-0.426230015,1.191437986,0,-0.932014389,-0.29307693,-2.171981831,0.338096164,0.325227519,1.041095461,-0.368715287,0.806541477,3.20112967,0.693942807,0.766871166,0.73637872,-1.611708715
-0.758169961,0,Travel_Frequently,-0.202011416,Research & Development,-1.010909343,-0.89168825,Medical,0,-1.608231801,0.254624925,0,-0.388296319,0.379672129,-0.057787545,Laboratory Technician,1.15325359,Single,-0.529482201,-0.496405116,-0.678049393,Y,0,2.129306007,2.346151056,1.191437986,0,-0.932014389,0.092619656,-0.620189223,0.338096164,0.815068147,1.041095461,0.252145506,0.806541477,1.27731094,0.562922641,0.795366795,0.734353166,-5.716736835
0.446350404,1,Travel_Rarely,1.382134909,Research & Development,0.346427207,0.085049252,Technical Degree,0,-1.606570173,-0.660530674,0,-0.831154965,0.379672129,2.653308994,Research Director,0.246200205,Married,2.771161175,0.276429488,-0.678049393,Y,0,-0.877232426,-0.426230015,1.191437986,0,-0.932014389,1.506840472,-2.171981831,0.338096164,2.447870241,2.973780342,3.977310265,1.086895218,1.214843946,-1.529440024,0.925,0.27880092,1.839054118
-0.320162556,0,Non-Travel,0.650799751,Sales,1.703763758,1.061786754,Marketing,0,-1.603246918,-0.660530674,1,0.300594909,0.379672129,-0.057787545,Sales Executive,0.246200205,Single,-0.411131592,-0.601389195,-1.078504438,Y,0,1.30934098,2.346151056,0.266232577,0,-0.932014389,-0.164511401,-0.620189223,0.338096164,0.325227519,0.212801941,1.804297489,0.806541477,0.654317142,-1.47906997,0.128834356,0.047499568,2.49910699
0.008342998,0,Travel_Rarely,-0.977970414,Research & Development,1.21018683,-0.89168825,Life Sciences,0,-1.60158529,-0.660530674,1,0.349801425,0.379672129,-0.961486392,Research Scientist,-0.660853181,Married,-0.739623588,-0.574264795,0.523315743,Y,0,1.582662656,2.346151056,-1.584178241,0,-0.932014389,-0.421642458,-1.396085527,0.338096164,-0.981014156,-1.16768726,-0.679145684,-1.15593471,1.190285841,-0.301868472,0.571917808,-0.641866483,1.754148742
0.99385966,0,Travel_Frequently,1.012748677,Sales,-0.517332416,1.061786754,Marketing,0,-1.599923662,-1.575686274,1,1.579964332,0.379672129,-0.057787545,Sales Executive,1.15325359,Single,-0.155307296,0.861782485,0.523315743,Y,1,1.582662656,2.346151056,0.266232577,0,-0.932014389,0.349750714,0.931603386,0.338096164,0.325227519,0.488899781,-0.679145684,1.086895218,1.503254651,1.004373203,0.441717791,0.045474014,-0.444051404
-0.210660704,0,Travel_Rarely,1.057372517,Research & Development,-0.14714972,-1.868425752,Life Sciences,0,-1.598262034,1.169780525,1,-1.470839677,1.785510994,-0.961486392,Laboratory Technician,1.15325359,Married,-0.899620013,-1.324050686,-0.678049393,Y,0,1.036019304,-0.426230015,1.191437986,0,-0.932014389,-1.321601159,-0.620189223,0.338096164,-0.981014156,-1.16768726,-0.679145684,-0.875580969,1.190285841,-0.301868472,0.16988417,0.963142066,0.680704618
1.212863363,1,Travel_Rarely,-0.437526128,Research & Development,-1.010909343,-0.89168825,Life Sciences,0,-1.596600407,-1.575686274,1,1.579964332,-1.026166736,0.845911301,Laboratory Technician,0.246200205,Single,-0.238386448,0.700019868,2.525590969,Y,1,-0.60391075,-0.426230015,1.191437986,0,-0.932014389,1.506840472,-0.620189223,0.338096164,-0.981014156,-1.16768726,-0.679145684,-1.15593471,1.190285841,-0.301868472,0.942084942,0.05001202,-0.158202844
-0.977173664,1,Travel_Rarely,1.565588474,Research & Development,-0.517332416,1.061786754,Technical Degree,0,-1.594938779,0.254624925,1,-0.781948449,0.379672129,-0.961486392,Laboratory Technician,0.246200205,Single,-0.650595033,-0.440469824,-0.678049393,Y,1,-0.60391075,-0.426230015,0.266232577,0,-0.932014389,-1.19303563,0.155707081,-1.077862129,-0.817733947,-0.61549158,-0.058284891,-0.595227228,0.752679502,-0.759449056,0.625482625,-0.077701106,0.545327412
0.774855958,0,Travel_Rarely,1.699459995,Sales,-1.010909343,2.038524256,Marketing,0,-1.589953896,-0.660530674,0,0.448214458,0.379672129,-0.057787545,Sales Executive,-1.567906567,Divorced,-0.222875507,-1.448148332,0.923770788,Y,1,1.582662656,2.346151056,0.266232577,0,0.241988312,-0.29307693,-0.620189223,-1.077862129,-0.491173528,-0.33939374,-0.368715287,-0.314873487,0.690985406,-0.12245824,0.358895706,-0.760016698,0.760467591
-0.210660704,0,Non-Travel,0.730131023,Research & Development,0.223032976,-0.89168825,Medical,0,-1.586630641,0.254624925,1,0.645040523,-1.026166736,0.845911301,Healthcare Representative,-1.567906567,Married,0.71840492,-0.844806096,-0.277594348,Y,1,-0.60391075,-0.426230015,0.266232577,0,0.241988312,-0.164511401,0.155707081,0.338096164,-0.491173528,-1.16768726,-0.058284891,-0.314873487,2.377341599,-0.432888637,0.770992366,-0.177238225,-4.366900507
-1.196177366,0,Travel_Rarely,1.587900394,Sales,1.703763758,0.085049252,Marketing,0,-1.583307385,0.254624925,0,-0.929567998,-1.026166736,-0.057787545,Sales Executive,1.15325359,Married,-0.498460318,1.001058552,1.724680879,Y,1,1.036019304,-0.426230015,0.266232577,0,0.241988312,-0.807339044,-0.620189223,-1.077862129,-0.817733947,-0.61549158,-0.679145684,-1.15593471,0.752679502,-0.138588263,0.030674847,0.149062241,0.617411386
-0.429664407,0,Travel_Frequently,-0.712706476,Research & Development,-1.010909343,-0.89168825,Life Sciences,0,-1.581645757,-1.575686274,0,1.579964332,0.379672129,0.845911301,Research Director,1.15325359,Single,1.477803622,0.117056067,-0.678049393,Y,1,-0.877232426,-0.426230015,0.266232577,0,-0.932014389,0.478316242,-1.396085527,0.338096164,1.304908775,2.697682502,1.804297489,2.208310181,2.067334171,-0.499388714,0.2375,0.045474014,3.089595315
-0.210660704,0,Travel_Frequently,0.125230078,Sales,1.086792598,2.038524256,Life Sciences,0,-1.57998413,-0.660530674,1,0.251388393,0.379672129,0.845911301,Sales Executive,-1.567906567,Married,0.545234819,-0.461269883,-0.678049393,Y,0,1.855984331,2.346151056,1.191437986,0,0.241988312,-0.29307693,0.155707081,-1.077862129,0.325227519,1.041095461,-0.368715287,1.086895218,3.20112967,0.693942807,0.791411043,-0.528715346,-1.860381231
